driverId,week,hours-logged,miles-logged
102,45,59,1700
53,13,71,3300
102,48,69,2900
45,43,59,4000
78,25,62,0
78,24,58,300
23,40,71,3500
50,49,76,3700
34,43,59,200
109,19,73,2800
38,43,57,1700
27,34,56,1100
77,5,75,500
93,23,61,1900
47,44,58,3000
26,47,76,1100
108,44,58,1800
70,7,69,2300
66,41,79,400
38,38,70,3600
29,27,80,4000
29,26,68,1800
58,7,76,1300
102,21,56,3100
44,46,63,3700
108,48,62,1900
12,21,64,3100
38,22,77,2200
101,35,65,3100
15,15,75,2800
20,47,79,300
29,47,55,0
37,32,71,600
80,47,59,2500
100,41,62,2500
97,15,58,3600
22,29,73,3400
20,46,59,600
107,22,58,3900
62,14,71,2300
108,2,56,1000
105,32,52,1500
21,30,54,3100
94,34,68,3000
15,17,62,2900
24,45,50,2200
69,16,71,1700
20,36,70,3100
84,28,78,1800
107,13,57,2900
74,31,71,400
20,6,64,3300
98,39,74,3600
25,38,74,3700
61,27,60,1800
79,32,51,2200
65,17,53,1200
23,38,54,2900
80,9,77,1900
69,10,69,1200
65,8,57,2500
12,49,62,2400
11,13,73,900
56,5,76,2500
11,16,79,2800
94,8,52,2200
60,16,71,2100
34,32,65,2600
50,27,56,1500
98,47,67,2000
17,26,78,3200
56,15,57,900
46,18,51,1700
19,34,79,4000
64,10,72,2000
30,8,52,600
46,22,60,300
18,35,80,3300
20,51,62,1200
53,16,58,100
88,52,72,3400
90,40,57,800
90,7,70,2000
10,39,67,2200
46,46,73,900
103,33,64,300
48,2,69,2300
31,43,50,800
75,1,58,600
14,11,63,2400
81,11,61,3000
21,19,67,0
82,15,73,1200
63,31,71,500
51,33,67,1700
98,35,63,100
14,40,75,1200
54,39,79,2300
61,36,61,2100
94,8,65,1200
100,44,51,2200
70,9,62,4000
78,43,73,3000
14,36,64,1100
107,21,77,600
108,23,60,3400
105,23,53,3500
31,6,75,100
17,35,72,3300
72,5,80,3100
34,31,74,800
108,40,61,1800
83,50,67,1500
57,8,71,2800
87,4,77,2200
38,50,51,400
101,20,66,0
54,34,57,3100
85,46,76,3100
79,36,69,800
68,21,63,100
49,9,75,1600
57,6,79,3900
16,2,72,2100
104,2,77,2900
69,33,53,3300
79,27,50,3400
70,41,56,2700
37,5,75,1700
70,52,64,2400
85,31,56,1900
24,49,63,3500
104,1,73,1000
34,14,63,3300
97,33,73,2100
60,48,80,3700
34,23,52,200
36,33,68,3800
46,38,66,2800
72,35,77,2600
64,31,80,3200
56,17,77,1000
93,23,69,900
43,41,55,4000
71,32,62,1400
44,20,68,800
46,34,62,3400
93,10,72,800
76,51,80,3600
59,31,50,1200
82,23,79,600
91,48,65,2800
109,37,79,2300
63,16,59,800
47,49,77,100
105,10,59,2400
17,6,67,3900
14,41,78,3000
70,6,58,0
83,7,55,1800
64,44,69,1200
97,21,56,3600
65,15,50,3400
61,3,51,400
88,6,71,1400
43,9,67,3500
56,29,71,1200
77,19,74,2000
76,49,76,1800
75,19,61,1100
63,28,61,3800
40,44,78,2000
70,5,79,200
80,14,54,600
33,29,74,3300
59,3,57,3100
88,44,67,2400
32,27,75,2700
88,8,65,1800
85,23,55,3200
48,18,79,1400
103,41,70,4000
19,36,71,1600
105,43,73,100
15,44,75,1500
15,2,76,1900
52,28,56,900
80,5,73,100
62,42,71,0
38,43,59,3000
76,47,75,1000
34,17,66,3600
10,46,57,3100
28,10,64,600
107,14,65,2000
25,32,63,1400
75,41,55,3300
17,25,51,2500
17,38,52,1300
100,27,69,1200
20,3,73,2300
65,24,62,1200
59,17,60,1200
63,24,55,800
84,9,55,1900
44,8,52,3600
100,36,57,3200
22,38,61,2000
15,3,69,0
27,21,55,400
13,26,71,600
32,21,56,900
76,30,54,1500
26,12,67,3100
33,52,78,3100
14,41,50,3000
60,8,69,4000
96,43,55,900
25,44,62,1500
34,3,52,3700
34,1,64,2500
80,52,71,3400
66,21,67,400
95,18,67,1900
39,47,67,400
17,50,52,3000
61,41,76,1300
101,12,51,1000
87,6,52,3300
47,6,62,2600
78,45,79,0
76,15,58,500
61,8,79,600
50,3,62,3700
58,5,54,3500
58,19,62,3700
21,49,67,400
60,18,60,2100
92,8,73,100
76,46,75,2500
108,50,65,2700
95,39,54,3000
18,28,62,1500
61,19,78,900
35,28,67,800
96,25,69,3600
78,40,67,3000
69,8,63,2600
93,40,79,3600
42,20,60,2500
85,26,75,2500
44,2,79,3300
105,26,63,3200
24,41,63,1200
97,21,80,2200
107,30,62,3000
33,45,58,1400
49,15,56,200
59,26,54,2000
102,9,75,1200
80,9,55,3200
56,18,67,3300
99,40,69,3000
99,1,77,3400
37,41,59,3500
21,3,80,2600
72,40,73,3300
107,50,65,500
50,27,60,1100
50,37,63,2900
47,42,54,3800
46,36,69,2600
72,5,68,100
15,47,58,1100
26,23,66,800
25,1,62,500
83,38,74,2400
16,8,67,2700
86,9,79,1600
30,27,54,300
78,49,55,1200
54,13,64,3700
104,5,56,2900
96,42,74,1600
72,26,74,400
83,49,58,3300
81,45,59,3700
70,19,73,2500
45,43,66,3500
41,48,55,1300
12,42,52,3700
57,12,62,1800
34,45,77,3000
58,5,54,3300
29,19,69,1300
47,2,80,3700
76,27,55,2500
42,26,60,3300
66,14,65,3200
32,16,54,400
15,10,56,900
17,15,60,1700
11,8,53,600
32,44,60,3700
94,27,78,3700
91,26,66,1800
61,44,59,0
96,47,57,200
88,11,69,3800
26,10,54,2300
88,6,60,600
54,34,76,300
30,32,51,1300
56,11,62,1900
12,36,67,2700
69,52,59,3500
77,38,80,100
31,6,68,3500
51,26,51,3500
53,44,58,0
53,52,76,2700
42,16,54,1100
25,42,55,1300
51,30,66,100
12,40,80,800
15,46,59,3800
36,50,76,3700
45,28,76,600
48,30,77,1800
25,35,75,2700
57,1,79,2600
18,1,74,2900
58,37,54,2400
42,51,50,600
34,3,80,0
17,49,77,2600
66,37,59,3100
21,7,52,700
76,47,56,900
88,52,57,3900
84,27,58,0
86,1,65,3200
88,49,78,3200
